id,pid,date,time,quantity,price,cid,card,reward_account,Store_Type,StoreID,Store_URL,Store_Address,Store_City,Store_Zip,Store_State,Store_Latitude,Store_Longitude,Store_Address Line 1,Store_Address Line 3
d8cd50f2-7efc-48f6-82bd-0d5dee049adc,545,2/3/19,3:21 AM,6,5813.46,374,5299ddce-11e9-42f3-a59c-705b5a397f0c,d8a71492-a687-4dad-8996-b93e44b0311b,Physical Store,6,,4872 Main St,San Diego,92101,CA,32.692681,-117.126331,Main St,"San Diego, CA 92113"
cb9988c8-1026-4c50-b980-1d194dc4f9f6,434,4/24/13,3:05 PM,10,6840.1,463,1709211e-f268-40e5-ae5b-7fc9d9d39162,60ead297-206a-451c-9b15-9a263fb2dd3b,Physical Store,9,,811 Main St,San Antonio,78201,TX,29.389688,-98.499716,Moon St,"San Antonio, TX 78204"
96c15357-670c-4e3d-b974-084cb6a35ff6,312,2/10/17,5:38 AM,9,6828.93,456,0f99910f-ad04-4f26-8776-14d22dd2c9d2,d026b246-990a-4867-8e29-4d8dbe29aa40,Physical Store,5,,4146 Main St,Dallas,75201,TX,32.789013,-96.770477,4146 Main St,"Dallas, TX 75226"
46d2b56d-7338-4381-99fb-9f6eff0a5e2e,51,6/17/22,6:40 PM,17,10897.51,304,f93c52e2-4f5c-4b51-ba36-a0434e2632ff,,Physical Store,6,,4872 Main St,San Diego,92101,CA,32.692681,-117.126331,Main St,"San Diego, CA 92113"
ae375c95-dc9a-4edb-a4f4-7a9f679c563a,452,12/5/18,2:14 PM,2,33.48,472,f76ce61f-a19c-4b1b-82e0-3f599c999e63,88d2abdc-797d-4835-bb6d-61d507b26fc2,Online,1,https://store.example.com,,,,,0,0,,
68ab2486-5877-44ee-96d9-8c51d6dc5ad5,313,11/2/20,3:13 AM,14,13089.16,457,4e54f475-11b4-4781-adc3-bae4415ec452,,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
d157dee7-5555-4298-89d3-02e262c2ba74,543,10/29/13,6:21 PM,23,21124.12,424,86606512-f0c4-4274-ba81-e381ca78d2a0,aa665ad7-343c-4a02-8e90-8a3885171eee,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
9b18cbff-74c1-425d-bebb-9e093c13fb3c,51,5/8/13,3:12 PM,24,15384.72,233,b6f062b3-a632-4eb5-8ffb-233f270f34d9,fe4729a7-23a6-48cd-a146-d1060fa538ca,Online,1,https://store.example.com,,,,,0,0,,
ed91c8b6-fe4c-4271-89a9-bf8db97d12af,51,2/6/22,11:14 PM,17,10897.51,379,a806390a-b3fd-487b-ae6d-8ca217419460,,Online,1,https://store.example.com,,,,,0,0,,
60c1b3c4-39f4-4e9e-a777-f4006be2cdc7,234,1/18/11,8:40 AM,2,278.36,36,05ff2322-ce42-44a4-8c3f-68d2ffcb5e61,d92c309a-1970-499b-984a-15516b03bebc,Online,1,https://store.example.com,,,,,0,0,,
58a942ba-ca21-4fb8-9088-43239066f0e0,184,12/22/14,4:25 AM,8,3989.04,137,4026b84e-94c0-4249-910c-8cf774554196,9e8bbaf7-2e32-42b5-b8dc-01cbb01d0f54,Online,1,https://store.example.com,,,,,0,0,,
e5b3fc76-f1e0-42e5-bc3c-d36f296b3810,496,12/14/15,11:33 AM,14,6151.32,235,c3a0fbb1-31b8-4dd3-b33d-f830e3819eb5,f26f8f8d-cb76-4161-a9eb-4cbbe7210faa,Online,1,https://store.example.com,,,,,0,0,,
0f2f0dc3-0926-49ec-a343-27b8d2c60849,59,9/1/20,9:42 AM,17,12644.94,72,15fcbea2-721c-4714-8c67-a61457d9bc27,a01f99fd-7f56-4c23-8d3e-e00cee32ba90,Online,1,https://store.example.com,,,,,0,0,,
0cce209d-3d30-4319-8f3f-400a58fc9fab,397,10/5/12,11:02 PM,13,11918.14,397,b659e626-e398-447f-ad6e-a1d4c3ee8e36,c4621b4b-819f-429d-a672-c872b173cc50,Physical Store,5,,4146 Main St,Dallas,75201,TX,32.789013,-96.770477,4146 Main St,"Dallas, TX 75226"
fa10c097-80fa-4d80-8722-8026df3a9354,372,9/24/11,7:03 PM,4,3765.2,472,f76ce61f-a19c-4b1b-82e0-3f599c999e63,88d2abdc-797d-4835-bb6d-61d507b26fc2,Online,1,https://store.example.com,,,,,0,0,,
46d9db4b-b9e2-4ea6-a708-4f2fdecac1a3,310,4/23/17,10:08 PM,22,20032.54,99,9c3cdad8-3932-4d5a-ac73-82a829085054,a72facb8-09a2-4793-a5c9-63327a1c2a00,Online,1,https://store.example.com,,,,,0,0,,
3fef0c0d-5754-4923-8ff2-e24509fb3c40,299,10/13/19,9:15 AM,9,1995.03,214,4ffcf267-f6ed-4328-b5e8-2337e8e7ea10,8391795d-07cd-4886-ab05-fababd0e1846,Physical Store,7,,6145 Main St,San Jose,95101,CA,37.189396,-121.705327,,"San Jose, CA 95101"
098de37d-e0ac-4280-875d-5960d6f8310d,69,6/7/10,2:41 AM,13,11392.42,337,193cced9-3423-4c7d-8b4c-804f80378fd2,944f7312-2d42-44b1-8cb6-f1fdaaf125b9,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
a5d678cb-f70d-4c9c-821a-affca8bca1db,95,4/26/12,9:06 AM,23,12878.39,238,35ac0748-5a47-4b1a-a05e-a286a4f3ccea,70611013-b62f-47d1-9e57-c09bcfe64b33,Online,1,https://store.example.com,,,,,0,0,,
918e9f0f-fbfd-44a1-8d55-87f79393e97e,444,10/17/11,7:39 PM,14,4676.42,425,3a4e556a-2297-4fea-a560-bc025e0d49cc,,Physical Store,7,,6145 Main St,San Jose,95101,CA,37.189396,-121.705327,,"San Jose, CA 95101"
7c8932fd-4939-44d8-98eb-b7ab3152449c,70,5/26/12,8:08 PM,14,1950.62,266,81056f40-c205-4c85-a738-3c3d5928d641,,Online,1,https://store.example.com,,,,,0,0,,
bbf67f21-999a-4cbb-b64b-54cfc05bf322,573,4/13/19,6:07 PM,16,11613.44,117,6e0f62ad-3eb5-4abe-b313-e5a482db59ba,62e38eb0-00ca-46f0-ba63-f45696103353,Online,1,https://store.example.com,,,,,0,0,,
cac8aba6-3381-48d9-a68d-65e037982a31,431,11/25/16,5:08 AM,24,17472.72,84,5a47fe6d-46ca-4f2b-bc89-e155dd7f59b4,,Physical Store,8,,6282 Main St,Philadelphia,19101,PA,40.024802,-75.22152,Main St,"Philadelphia, PA 19127"
f16feb7d-f1ef-4d3c-9f37-139a29ef6cc1,113,11/20/10,11:07 PM,9,6987.42,400,047c804f-3ca5-4814-a4fc-3c139d801e80,5bddb96b-321c-49f7-a7f0-4939875c52c1,Online,1,https://store.example.com,,,,,0,0,,
027f0e0a-4136-4602-98bc-ae651d1cfdd4,447,1/10/19,9:44 PM,22,9486.18,159,82ac0a73-7c38-4374-902a-056a6463a9dd,,Online,1,https://store.example.com,,,,,0,0,,
02c45488-207f-4b05-85ba-70747f470d1f,251,2/24/17,10:50 AM,2,1005.82,335,57a7b9c2-b290-4b60-9464-09579445a8b1,70cbe223-892c-4a3a-ae27-360e0a6ee575,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
eafa4c1b-a5e2-40d0-865c-28d438c9d997,137,6/9/16,1:02 PM,24,588.48,430,397c45a5-3b99-49ff-af1d-b2f3df727e5f,,Online,1,https://store.example.com,,,,,0,0,,
f5e22a72-355f-450a-9e5f-6bd2ade882ef,109,12/14/21,1:21 AM,6,372.42,20,7203aaca-d0f5-4c0b-93e1-786a5030560e,,Online,1,https://store.example.com,,,,,0,0,,
732aecee-9aec-40b5-99be-5d99903cbd6c,455,7/14/17,6:05 PM,14,3973.48,346,239609f7-6db8-4111-a55d-90a83f616f23,ed0e31f1-63f3-4948-9149-e2492a8a8bf7,Physical Store,6,,4872 Main St,San Diego,92101,CA,32.692681,-117.126331,Main St,"San Diego, CA 92113"
99381d29-6844-4bb5-87d9-e9854eaa85e4,144,5/30/21,12:19 PM,21,12294.87,196,47715675-62f6-43fa-b3e0-dfe17baeef93,d1c339a7-2f77-419c-9f3f-4d5be6869980,Online,1,https://store.example.com,,,,,0,0,,
9bc2b37f-7eaa-45e5-b35a-d3a3445db659,9,12/10/14,8:08 AM,5,1206.85,492,f163d0e0-161f-4d0f-a879-ba900ca12ea5,fe6e0c24-a29c-4273-84ca-161be999e745,Online,1,https://store.example.com,,,,,0,0,,
9020b573-6d4e-456c-86bb-0c339ae7b101,80,9/1/21,2:22 AM,22,19875.46,250,3969661a-1b10-43ec-bda4-7486780c7f33,,Online,1,https://store.example.com,,,,,0,0,,
d4e098b2-278f-41b1-b526-b1b5e5e725d5,431,12/10/17,1:21 PM,5,3640.15,360,df6356da-f136-4646-85be-28431a7454ca,c8e9ddbc-732b-43a7-b385-8dc251364930,Online,1,https://store.example.com,,,,,0,0,,
42dbd380-9c75-455a-a568-e6cedf7bdda6,117,10/31/20,5:27 AM,11,1282.6,80,1c5b2cc7-387e-4904-92a6-78f40ae8843b,,Online,1,https://store.example.com,,,,,0,0,,
0fb6df89-3ab8-4308-8c7b-4d586f2dfe60,466,6/16/16,3:58 AM,17,10829.68,443,d478940c-9ce3-4007-9933-1901cf70c418,98c92a45-b2c0-42f9-b163-a403fd601f69,Physical Store,4,,2472 Main St,Los Angeles,90001,CA,34.0257,-118.267945,2472 Main St,"Los Angeles, CA 90007"
934cc525-1d08-4f5a-b193-80ed94a7549d,257,6/28/18,6:24 AM,1,358.1,456,0f99910f-ad04-4f26-8776-14d22dd2c9d2,d026b246-990a-4867-8e29-4d8dbe29aa40,Online,1,https://store.example.com,,,,,0,0,,
9162e3c1-8aa4-49cb-ac50-83c8cea4dc35,100,4/6/22,11:23 PM,4,3535.08,267,030c74ce-490c-4598-8b40-c8b4e537abb0,e4d23062-6aec-4ed0-8c3b-d849d009bed5,Physical Store,2,,1242 Main St,New York,10001,NY,40.76296,-73.948462,Main St,"New York, NY 10044"
256a5564-6c1e-46b8-bda9-008309318e01,285,5/20/22,11:36 PM,12,3107.76,236,ce406fd3-bb97-42df-9e18-854aebbaffa6,e184ef6d-e719-4c76-8e8b-fa8474a6edb5,Online,1,https://store.example.com,,,,,0,0,,
00b6306d-8b53-463a-9d89-45d7d629d7bf,209,12/9/21,10:26 PM,6,3244.56,235,c3a0fbb1-31b8-4dd3-b33d-f830e3819eb5,d5c3fb9d-0882-4b61-8ccd-fbf2e3ffa9e0,Online,1,https://store.example.com,,,,,0,0,,
36aece61-9224-4457-8c31-860ac20f6a1c,512,4/13/15,6:52 AM,3,2813.73,173,3e88406c-f764-4a03-8df5-09295e953a43,b3bd22f2-4838-41fa-a039-93082874bb4b,Online,1,https://store.example.com,,,,,0,0,,
8c7d9624-86af-4826-997b-3ec46f47de85,545,10/31/13,3:00 AM,8,7751.28,261,040e40d8-6e59-4c15-b16b-897db445d119,e261a0e1-a70c-4fe2-95d1-9bf0612ee4c7,Physical Store,11,,8719 Main St,Phoenix,85001,AZ,33.415739,-111.642551,8720 E Main St,"Mesa, AZ 85207"
36a5f74f-7afc-4b58-a99a-c2eaecf2b1d1,280,7/3/19,4:43 PM,8,1064,45,fd10b172-aba8-4ea8-8c6d-b82c5301d069,22ddb5d1-0970-45ab-9f93-6259e8a6f16c,Online,1,https://store.example.com,,,,,0,0,,
535c3213-8c34-41dd-bbff-6bb1bb55d8df,572,9/4/16,5:35 PM,21,3843.84,186,94c2e943-7c7b-4119-9fcb-126632e0a994,,Online,1,https://store.example.com,,,,,0,0,,
29e19d46-ab6f-4570-b909-0847ef26a319,217,9/6/12,4:27 PM,2,28.62,414,46fcabbd-6fd3-4d35-ba49-128ee64ac500,,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
9dc4aaf9-4441-422b-a78a-14dc0bfc4a07,534,10/23/21,3:02 AM,16,7547.84,374,5299ddce-11e9-42f3-a59c-705b5a397f0c,d8a71492-a687-4dad-8996-b93e44b0311b,Online,1,https://store.example.com,,,,,0,0,,
a1ca2df7-4211-43b5-a092-673e7648e1ef,131,8/10/20,8:45 PM,16,1273.12,210,42b3d4b0-1a4a-4467-894d-5ec3f25ba81d,,Physical Store,9,,811 Main St,San Antonio,78201,TX,29.389688,-98.499716,Moon St,"San Antonio, TX 78204"
838330a9-fc85-4f5b-b7e3-21570b6c6a9d,326,8/5/11,12:02 PM,13,1064.18,402,e6f712c6-6557-4c40-a2f1-ca20365ae9c4,8eb12a3e-2911-4031-a1d9-92078544039a,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
460b8039-72d9-4f29-b6c1-8aab503228fb,198,6/17/15,12:04 PM,3,1060.68,212,f972116d-0a1b-4953-9c32-30e0f705df43,,Online,1,https://store.example.com,,,,,0,0,,
3a929d8f-bc31-4917-9bd5-8e47a2e79dc6,173,2/25/17,12:57 PM,5,4410.85,416,c1cd153d-498c-4062-a09d-def8c03cb8be,68b0d8fb-1bb0-4917-aaf4-e5bcfa14047b,Online,1,https://store.example.com,,,,,0,0,,
d0c29058-d77b-4f00-8b0b-51945ba9a559,466,11/20/15,5:25 AM,18,11466.72,64,08e9ec70-b2c7-4eb2-9f3a-7451ea07b12f,43a60d84-7e30-432e-85fa-51c3a66279bf,Online,1,https://store.example.com,,,,,0,0,,
d2c0cf5f-c608-4c89-94ec-5e0872771824,453,4/30/19,5:23 PM,19,3739.2,98,63981b5d-41ed-460d-9272-b82718b5df8a,,Online,1,https://store.example.com,,,,,0,0,,
9f884af6-7ad9-40b1-a7bb-340886b908ef,544,10/12/19,3:45 PM,25,6513.75,256,38f1153a-4cd2-4fbf-8016-b5150be7098a,bb093def-3a2d-47fc-85a7-931a2fee8742,Physical Store,10,,9337 Main St,Houston,77001,TX,29.684004,-95.422516,9337 Main St,"Houston, TX 77025"
eaafdeab-1f6f-40e1-ae9f-b4cffa2a9ef6,578,10/11/16,3:02 PM,18,14066.46,137,4026b84e-94c0-4249-910c-8cf774554196,9e8bbaf7-2e32-42b5-b8dc-01cbb01d0f54,Physical Store,9,,811 Main St,San Antonio,78201,TX,29.389688,-98.499716,Moon St,"San Antonio, TX 78204"
3768985d-6cfb-4da5-b060-a9f9cbce7ba8,47,6/19/17,9:50 PM,2,542.32,351,db277a08-5981-4fed-9d24-9604ddc63590,c17b2e8e-b43b-4f0e-8d73-61b8e4846836,Online,1,https://store.example.com,,,,,0,0,,
e25b31fb-556a-461c-9f19-f7a6bf76f8ff,563,10/5/11,7:54 PM,7,1957.55,320,5d401f76-ef78-4b33-b2bf-04627eb7ac45,,Online,1,https://store.example.com,,,,,0,0,,
4ec3562f-58d6-44ae-ad91-95b5f7024677,167,5/9/11,3:02 PM,6,3985.44,169,364e16fd-f199-4e59-ba50-a3a361dab6cd,7803ae73-f781-4fd9-b021-fb1118a2df20,Online,1,https://store.example.com,,,,,0,0,,
5fc3c67c-25cf-4aaa-bb64-d35074c56abb,421,1/23/13,8:27 AM,21,20964.93,53,75bbfc6f-11a3-4f19-9774-441d944058f8,,Online,1,https://store.example.com,,,,,0,0,,
18a89726-35fa-4766-9eba-30a5c2f6f209,92,1/29/20,1:54 PM,14,12848.08,227,1ad6197a-dfbc-4c13-87a0-e1479ab18b71,22a90082-4fb0-4e2f-80d5-7a2b1ea37682,Physical Store,8,,6282 Main St,Philadelphia,19101,PA,40.024802,-75.22152,Main St,"Philadelphia, PA 19127"
aafd59a9-fb4e-41bc-901c-57d716999487,512,8/30/12,9:15 AM,13,12192.83,40,f399f8e4-d1ab-403a-8070-76f76eab66a4,f5e448ac-2137-4666-b657-271bb6871b41,Online,1,https://store.example.com,,,,,0,0,,
cf293085-4456-4955-8209-739c1cadbc50,199,5/22/18,2:39 AM,6,2916.3,323,750d4029-b9cd-454b-96e7-2a1a725274f9,,Online,1,https://store.example.com,,,,,0,0,,
2feaa758-517c-43ee-8769-e55cdf920c32,115,5/21/11,4:33 PM,17,15685.05,408,f4511ff0-efbd-4567-8e56-23d53cb26446,4356f43e-6388-4e6f-acb7-f7fb8414f125,Online,1,https://store.example.com,,,,,0,0,,
86182c43-8ee4-4b1e-b000-8db109d969bc,55,8/11/14,3:35 AM,24,21829.44,358,aff4fa8e-5b18-4216-b936-45ebd35ac171,1cc7f391-5eb0-4652-877d-52ebf04aa096,Online,1,https://store.example.com,,,,,0,0,,
749a3c59-a8bb-414d-8f66-ad505cd00ad3,54,3/26/19,5:41 PM,16,10109.28,305,8a46f321-12eb-4766-9796-37e246e86d39,61f5169e-17a3-4c6f-863c-edc6d5bc27ae,Online,1,https://store.example.com,,,,,0,0,,
2bfd6f41-07f1-44c8-a725-46c8ebae8e23,249,3/29/11,10:12 PM,22,11447.26,379,a806390a-b3fd-487b-ae6d-8ca217419460,,Online,1,https://store.example.com,,,,,0,0,,
baa9b8ff-764c-4b91-ae8a-d8114394ce8a,208,6/16/22,5:50 PM,16,6816.48,122,f7e719df-ea20-4921-b33c-839258b99510,,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
42f00ec2-a322-47a5-9b18-42390b80bbe6,209,9/15/12,11:18 PM,21,11355.96,243,3bdb8478-1339-4ff7-9317-9e155d9e13bf,,Physical Store,7,,6145 Main St,San Jose,95101,CA,37.189396,-121.705327,,"San Jose, CA 95101"
a0253453-0244-47d6-ba51-f4a0782f92fc,189,1/28/22,11:02 PM,1,939.03,120,c43ff484-2bf0-4a40-ac1e-6357fedab535,b4c725a4-e571-43c8-aaed-a0354cc4e44d,Online,1,https://store.example.com,,,,,0,0,,
55d170de-6068-42c7-97c1-cd1e1c8afe2b,354,11/5/12,11:32 PM,15,6847.05,105,2e9a5bac-3b93-4dbe-8951-67741ce18f27,d37ae05b-eec1-4772-9084-2f4e6173b8f2,Online,1,https://store.example.com,,,,,0,0,,
78f5971d-1950-466b-bde8-8c4e22b2e6dd,233,4/20/14,9:55 AM,3,2340.03,394,3047da63-5dd0-4371-9c1a-839423d7f715,6148ce30-6ab4-443f-a325-dd7100d3cc82,Online,1,https://store.example.com,,,,,0,0,,
a13d0387-1c8e-4027-a8ae-1d64c3224112,66,1/28/20,7:45 PM,4,2933.2,325,3f572911-9579-4e89-b4b6-d16d7ff75685,b9b41d7d-90e5-4e10-9005-c1feffeb7827,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
dd0c178c-e5dc-4905-adff-53b66dac75ae,285,8/29/13,11:42 AM,6,1553.88,311,37a05be9-197d-471e-9a1e-ca08ea86c2cc,,Online,1,https://store.example.com,,,,,0,0,,
f0db41da-3ea2-4ecc-8ce3-a105b5cf20bf,12,7/31/14,9:42 PM,13,737.88,206,fcc08543-ef9e-42a9-b6ac-5b913dfb7290,,Online,1,https://store.example.com,,,,,0,0,,
4871c370-0551-48ad-bf38-3948632c8b50,343,2/3/15,8:48 PM,9,6364.62,372,9166f561-74e1-40a1-84d1-1b890d134171,08f8b13f-fe9d-442a-ae28-7cf2012799db,Online,1,https://store.example.com,,,,,0,0,,
0e1780d7-ae52-4e74-a984-b40ae8abfe02,228,11/1/16,9:00 AM,1,718.48,484,b128bce6-8ff0-4532-bfde-aa2fee79b50c,,Physical Store,9,,811 Main St,San Antonio,78201,TX,29.389688,-98.499716,Moon St,"San Antonio, TX 78204"
c82eb9a7-db00-49fe-b7b1-b99ee7304f4c,155,8/10/21,9:08 PM,23,437,74,e6f05503-8ade-4da2-887c-f9857e1b0e6f,59508718-abd4-4bca-9431-bd67363b1490,Online,1,https://store.example.com,,,,,0,0,,
df5633dc-2c29-47a0-afb3-f1e3c2550239,57,10/13/18,4:46 PM,6,264.9,240,41ab261b-8f47-4c8f-ae6d-e3324938f0f6,9b65056c-acd8-41f4-857d-6aaeb271dde7,Online,1,https://store.example.com,,,,,0,0,,
f37a94d9-d0e7-4197-a2f0-9ddbd52fa08f,80,12/2/16,3:05 PM,6,5420.58,380,a0024b05-1020-4a1c-949c-8975611bec2b,,Physical Store,9,,811 Main St,San Antonio,78201,TX,29.389688,-98.499716,Moon St,"San Antonio, TX 78204"
71292a1f-4905-4ec9-a519-a656f553ceda,521,10/20/13,5:21 AM,17,15011.17,249,9dfb13c9-66d2-40aa-8c49-a7f5bd928667,,Online,1,https://store.example.com,,,,,0,0,,
93165bcb-15e6-48b6-8b42-dcf475bd8167,358,11/7/11,10:26 PM,3,2492.19,152,437a2095-36f6-4f22-9519-8bb25c66c290,9b4be3a4-cf03-43ff-a6e3-68394d81099d,Physical Store,2,,1242 Main St,New York,10001,NY,40.76296,-73.948462,Main St,"New York, NY 10044"
3ba4f60e-0341-4a3f-9262-fec6b9d7c7b0,526,10/1/17,8:44 AM,24,15021.36,295,97ae0fc4-8705-45ed-a66d-167c16f8c684,,Online,1,https://store.example.com,,,,,0,0,,
ea3bea0c-e0e2-4fce-878f-1277130469b7,418,10/12/14,9:20 PM,16,3626.08,198,792a8997-cef6-460b-b45c-7ba1aee715f7,,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
a97f57c2-418d-40a7-a2f4-6952fe0c69ed,460,3/28/19,3:37 PM,22,16689.42,436,9523685c-b7bc-480f-8099-92f8b92819ba,145110ec-9037-45d2-ad93-6d960e997973,Physical Store,9,,811 Main St,San Antonio,78201,TX,29.389688,-98.499716,Moon St,"San Antonio, TX 78204"
23deaf10-dc13-4e1b-820f-956ea4731f76,230,10/20/18,7:38 AM,23,22198.45,196,47715675-62f6-43fa-b3e0-dfe17baeef93,ffa12846-ab3e-429d-acaf-9759a72eb749,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
23eafcb4-e674-49c7-8b5f-84cdbb9d4627,31,10/25/18,1:08 AM,7,6506.43,274,fe8f3e5b-f4fb-4b2f-a913-ac469c331eaa,,Physical Store,9,,811 Main St,San Antonio,78201,TX,29.389688,-98.499716,Moon St,"San Antonio, TX 78204"
47298cc3-1ab8-403d-a8b0-f96728642244,287,10/10/20,10:21 AM,15,14100.75,470,58ea3f1c-c1b6-4eb4-8ff3-d8e49661e951,9a2cb69a-78b1-4b3b-8a15-eeab46e182f7,Physical Store,2,,1242 Main St,New York,10001,NY,40.76296,-73.948462,Main St,"New York, NY 10044"
6736c171-4446-4040-a2f1-c0f815daa002,144,1/16/22,7:22 PM,8,4683.76,295,97ae0fc4-8705-45ed-a66d-167c16f8c684,,Physical Store,8,,6282 Main St,Philadelphia,19101,PA,40.024802,-75.22152,Main St,"Philadelphia, PA 19127"
ed664095-5126-4ee1-95dc-8dd9c3afd9df,573,4/24/21,2:31 PM,10,7258.4,376,26a251cb-e214-4e01-83b0-5909d4fdb2e2,239b0be2-df04-4265-b482-32250badc86d,Online,1,https://store.example.com,,,,,0,0,,
31737db0-7944-41e1-a4df-83891dc1d4e6,561,7/22/19,4:21 AM,5,1322.3,287,ec0ae3a3-b38b-48d6-ac93-88462584dacf,7bee9621-7d25-4447-87ac-b60338cdf010,Online,1,https://store.example.com,,,,,0,0,,
9015f489-b53d-4d4f-af4d-df80f5abc2d6,227,8/20/15,1:27 PM,1,498.26,209,b472d69f-6551-4fdd-a192-43acebf574a1,a0c9c9be-7b60-486e-9d19-156567168483,Physical Store,10,,9337 Main St,Houston,77001,TX,29.684004,-95.422516,9337 Main St,"Houston, TX 77025"
ad5b6e34-a8a6-4519-9a5c-47f74fdfa08a,280,8/12/11,9:22 PM,14,1862,147,9ca61996-eb9f-4b69-8490-edb562058675,,Online,1,https://store.example.com,,,,,0,0,,
9d92503a-8cb5-4f86-8453-3b0179d54fed,180,9/12/13,8:13 PM,11,8798.13,333,80da1b4b-1892-43bb-b7d7-019f14690603,5e9122c4-ca3a-4443-8838-82dbeb8bd753,Physical Store,6,,4872 Main St,San Diego,92101,CA,32.692681,-117.126331,Main St,"San Diego, CA 92113"
d2f64d1e-d5a2-436a-976e-12b74d227a79,472,5/22/18,4:08 PM,11,2296.91,281,140ad359-cb49-49d3-aac0-d964b715ae09,,Online,1,https://store.example.com,,,,,0,0,,
76b7439c-886d-4fab-b5eb-a74bd8db89ce,396,8/11/12,8:58 PM,15,12147.45,381,f1736794-f8fd-4336-9622-dbc23845f80a,,Physical Store,6,,4872 Main St,San Diego,92101,CA,32.692681,-117.126331,Main St,"San Diego, CA 92113"
0153ea60-2de4-4dcd-8277-10de21054963,184,3/7/16,12:02 PM,4,1994.52,200,fac3f35b-84ca-4265-be62-287a86168588,,Online,1,https://store.example.com,,,,,0,0,,
0a0fd756-5847-4860-a55a-538b581b4465,36,6/30/11,2:24 AM,11,8022.96,2,3f988bb8-3a35-426c-865b-19ec42409874,95a0fea1-a75a-43d6-8238-03ef3fb0617a,Online,1,https://store.example.com,,,,,0,0,,
5efae8ad-a072-4e15-af24-6b2d368ca7cb,325,10/26/10,9:02 PM,19,10427.01,493,bc7840c9-649b-4d74-bb8f-7bace6f90247,,Physical Store,11,,8719 Main St,Phoenix,85001,AZ,33.415739,-111.642551,8720 E Main St,"Mesa, AZ 85207"
90e2a601-c464-4a5e-8ce7-d52234d586c6,145,1/23/21,7:20 PM,6,5479.86,152,437a2095-36f6-4f22-9519-8bb25c66c290,9b4be3a4-cf03-43ff-a6e3-68394d81099d,Physical Store,11,,8719 Main St,Phoenix,85001,AZ,33.415739,-111.642551,8720 E Main St,"Mesa, AZ 85207"
ffd6a260-a7c1-4f60-93e2-8f2e0612ab2d,106,7/22/15,10:51 PM,17,7550.89,499,a7a73fce-17b7-44eb-876e-086bb846cedd,fd2f9ad1-b292-444b-b675-8f1a19390c78,Physical Store,8,,6282 Main St,Philadelphia,19101,PA,40.024802,-75.22152,Main St,"Philadelphia, PA 19127"
8183bc7e-d94f-4603-8789-99ae9d8c363f,164,12/1/16,3:06 PM,25,22210.25,54,08a50f8d-f69f-49a2-b513-c6fa898068f5,7725bbaa-9948-4af5-b09a-47be623fc14d,Online,1,https://store.example.com,,,,,0,0,,
ac5efa6a-d0b1-423b-b322-27caf166cd8f,120,8/10/17,8:34 AM,8,6029.12,287,ec0ae3a3-b38b-48d6-ac93-88462584dacf,7bee9621-7d25-4447-87ac-b60338cdf010,Physical Store,11,,8719 Main St,Phoenix,85001,AZ,33.415739,-111.642551,8720 E Main St,"Mesa, AZ 85207"
49e3a4c8-753b-4db0-a45d-87b4e405949b,121,9/18/21,2:06 AM,16,14449.92,227,1ad6197a-dfbc-4c13-87a0-e1479ab18b71,22a90082-4fb0-4e2f-80d5-7a2b1ea37682,Online,1,https://store.example.com,,,,,0,0,,
a01a2f5a-d896-49d2-b5a1-82243e4b04d0,311,3/3/13,2:41 PM,7,2259.46,31,ac96a379-55d8-45b6-8e8e-b0bb3537acbe,c70354c5-c584-4d38-93bb-cc5314bc78dd,Online,1,https://store.example.com,,,,,0,0,,
044f6dac-0b15-451c-94fb-053570711f5b,560,12/10/13,3:11 AM,5,419.35,430,397c45a5-3b99-49ff-af1d-b2f3df727e5f,,Online,1,https://store.example.com,,,,,0,0,,
7c63d5a4-0d9e-47ac-bb1c-d377ffbfd887,70,6/1/13,5:13 PM,2,278.66,197,3ef3b2bd-441b-4f8d-8218-e32970b12d92,588ae354-ce5e-4ec7-9c5f-88961e3236bb,Online,1,https://store.example.com,,,,,0,0,,
